cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"072","072000098","72141","GESNES-LE-GANDELIN","","","","07200139872","2025-02-24","10h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","C","C","C","C"
"072","072000098","72212","MOULINS-LE-CARBONNEL","072000096","RESERVOIR LE MINERAI","100 %","07200140051","2025-02-17","09h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","S","C","S","C"
"072","072000098","72011","ASSE-LE-BOISNE","","","","07200140354","2025-03-11","10h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","C","C","C","C"
"072","072000106","72071","MONTVAL-SUR-LOIR","","","","07200139583","2025-01-20","10h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000106","72071","MONTVAL-SUR-LOIR","072000105","STATION DES OUCHES","100 %","07200139958","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000106","72071","MONTVAL-SUR-LOIR","","","","07200140003","2025-02-12","10h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000106","72071","MONTVAL-SUR-LOIR","072000105","STATION DES OUCHES","100 %","07200140036","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","S","C","S","C"
"072","072000106","72071","MONTVAL-SUR-LOIR","","","","07200140308","2025-03-13","11h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000115","72124","ECOMMOY","","","","07200139568","2025-01-23","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072000115","72124","ECOMMOY","072000859","RESERVOIR L'ARMENAUDIERE","100 %","07200140023","2025-02-13","09h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072000115","72124","ECOMMOY","","","","07200140024","2025-02-13","09h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072000115","72124","ECOMMOY","072000859","RESERVOIR L'ARMENAUDIERE","100 %","07200140026","2025-02-13","14h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","S","C","S","C"
"072","072000115","72124","ECOMMOY","","","","07200140208","2025-03-11","10h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.A noter la présence d'une flore inte rférente ne permettant ps la lecture des Escherichia coli et bacteries coliformes. Un recontrôle est prévu.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072000115","72124","ECOMMOY","","","","07200140410","2025-03-17","09h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072000130","72176","LUDE (LE)","","","","07200139670","2025-01-30","09h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","C","C","C","C"
"072","072000130","72176","LUDE (LE)","","","","07200139913","2025-02-25","11h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","C","C","C","C"
"072","072000130","72176","LUDE (LE)","072000802","DEFERRISATION LES NOELS","100 %","07200140222","2025-03-03","11h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","C","C","C","C"
"072","072000130","72176","LUDE (LE)","","","","07200140240","2025-03-03","13h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. A noter la présence d'une flore int erférente rendant illisibles les bactéries coliformes et Esccherichia coli. Un rectrôle est prrogrammé.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","C","C","C","C"
"072","072000130","72176","LUDE (LE)","072000802","DEFERRISATION LES NOELS","100 %","07200140371","2025-03-03","11h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","S","C","S","C"
"072","072000130","72176","LUDE (LE)","","","","07200140405","2025-03-12","10h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","C","C","C","C"
"072","072000130","72176","LUDE (LE)","","","","07200140406","2025-03-12","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE LUDE","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","MAIRIE DE LUDE (LE)","C","C","C","C"
"072","072000149","72160","LAVERNAT","072000142","STATION  TRAIT LA BROSSE (RESERVOIR)","100 %","07200139597","2025-01-23","08h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072000149","72160","LAVERNAT","072000142","STATION  TRAIT LA BROSSE (RESERVOIR)","100 %","07200139711","2025-01-23","08h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","S","C","S","C"
"072","072000149","72173","LUCEAU","","","","07200139983","2025-02-12","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072000149","72364","VAAS","","","","07200140321","2025-03-17","11h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072000161","72363","TUFFE VAL DE LA CHERONNE","","","","07200139561","2025-01-28","09h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000161","72363","TUFFE VAL DE LA CHERONNE","072000755","TUFFE LES BRETELLIERES","21 %","07200140019","2025-03-13","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000161","72363","TUFFE VAL DE LA CHERONNE","072000160","STATION LA PIERRE( CHOUANETIERE )","79 %","07200140196","2025-03-13","08h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000161","72363","TUFFE VAL DE LA CHERONNE","072000160","STATION LA PIERRE( CHOUANETIERE )","79 %","07200140393","2025-03-13","08h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072000167","72340","SOULIGNE-SOUS-BALLON","","","","07200139655","2025-01-06","09h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000167","72340","SOULIGNE-SOUS-BALLON","072001182","BOIS BELLAND","100 %","07200139918","2025-02-12","09h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000167","72023","BALLON-SAINT MARS","","","","07200139919","2025-02-11","09h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000167","72340","SOULIGNE-SOUS-BALLON","072001182","BOIS BELLAND","100 %","07200140043","2025-02-12","14h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","S","C","S","C"
"072","072000167","72023","BALLON-SAINT MARS","","","","07200140254","2025-03-10","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000167","72147","GUIERCHE (LA)","","","","07200140255","2025-03-04","10h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000177","72064","CHAPELLE-HUON (LA)","072000176","STATION MONT A REGRET (RES. NAUDERIES)","100 %","07200139580","2025-01-15","10h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BESSE SUR BRAYE","SUEZ EAUX FRANCE (VENDOME)","SIAEP DE BESSE SUR BRAYE","C","C","C","C"
"072","072000177","72035","BESSE-SUR-BRAYE","","","","07200139581","2025-01-20","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BESSE SUR BRAYE","SUEZ EAUX FRANCE (VENDOME)","SIAEP DE BESSE SUR BRAYE","C","C","C","C"
"072","072000177","72064","CHAPELLE-HUON (LA)","072000176","STATION MONT A REGRET (RES. NAUDERIES)","100 %","07200139715","2025-01-15","10h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BESSE SUR BRAYE","SUEZ EAUX FRANCE (VENDOME)","SIAEP DE BESSE SUR BRAYE","S","C","S","C"
"072","072000177","72035","BESSE-SUR-BRAYE","","","","07200139964","2025-02-21","09h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BESSE SUR BRAYE","SUEZ EAUX FRANCE (VENDOME)","SIAEP DE BESSE SUR BRAYE","C","C","C","C"
"072","072000177","72035","BESSE-SUR-BRAYE","","","","07200140302","2025-03-18","11h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BESSE SUR BRAYE","SUEZ EAUX FRANCE (VENDOME)","SIAEP DE BESSE SUR BRAYE","C","C","C","C"
"072","072000183","72205","MONTBIZOT","072000182","RESERVOIR LE PAVILLON","100 %","07200139929","2025-02-17","13h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","C","C","C","C"
"072","072000183","72289","SAINTE-JAMME-SUR-SARTHE","","","","07200139930","2025-02-11","09h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","C","C","C","C"
"072","072000183","72205","MONTBIZOT","072000182","RESERVOIR LE PAVILLON","100 %","07200140041","2025-02-17","13h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","S","C","S","C"
"072","072000183","72205","MONTBIZOT","","","","07200140267","2025-03-24","10h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","C","C","C","C"
"072","072000183","72205","MONTBIZOT","","","","07200140268","2025-03-13","10h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","SAEP DE STE JAMME MONTBIZOT","C","C","C","C"
"072","072000186","72077","CHENU","","","","07200139976","2025-02-13","10h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","C","C","C","C"
"072","072000186","72077","CHENU","072000172","STATION DE REPRISE DE CHENU","100 %","07200140312","2025-03-03","12h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","C","C","C","C"
"072","072000186","72077","CHENU","072000172","STATION DE REPRISE DE CHENU","100 %","07200140398","2025-03-03","12h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","S","C","S","C"
"072","072000187","72221","NOGENT-SUR-LOIR","","","","07200139591","2025-01-20","09h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","C","C","C","C"
"072","072000187","72115","DISSAY-SOUS-COURCILLON","072000173","ST.DE POMPAGE DE RICHEBOURG","100 %","07200139974","2025-02-17","11h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","C","C","C","C"
"072","072000187","72115","DISSAY-SOUS-COURCILLON","072000173","ST.DE POMPAGE DE RICHEBOURG","100 %","07200140033","2025-02-17","11h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","S","C","S","C"
"072","072000187","72115","DISSAY-SOUS-COURCILLON","","","","07200140313","2025-03-17","11h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CHENU","VEOLIA EAU-CFSP-AGENCE SABLE-SUR-SARTHE","SAEP DE CHENU","C","C","C","C"
"072","072000201","72243","PONTVALLAIN","072000198","STATION DE TIROUET (RESERVOIR HOMMEAU)","100 %","07200139599","2025-01-07","08h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE PONTVALLAIN","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SAEP DE PONTVALLAIN","C","C","C","C"
"072","072000201","72385","YVRE-LE-POLIN","","","","07200139600","2025-01-14","10h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE PONTVALLAIN","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SAEP DE PONTVALLAIN","C","C","C","C"
