cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"053","053000063","53084","CRAON","","","","05300123164","2025-01-29","09h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000063","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","100 %","05300123165","2025-01-13","09h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000063","53084","CRAON","","","","05300123395","2025-02-20","09h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000063","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","100 %","05300123396","2025-02-06","08h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000063","53084","CRAON","","","","05300123681","2025-03-11","09h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000063","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","100 %","05300123682","2025-03-06","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000063","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","100 %","05300123685","2025-03-06","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","S","C","S","C"
"053","053000067","53047","CARELLES","053000066","STATION DES RAVEAUX","100 %","05300123145","2025-01-15","10h51","Eau conforme aux limites de qualité des eaux destinées à la consommation humaine fixées par le code de la santé publique. Du point de vue des références de qualité, le caractère agressif de l'eau peut être signalé.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","N"
"053","053000067","53071","COLOMBIERS-DU-PLESSIS","","","","05300123146","2025-01-30","10h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000067","53047","CARELLES","053000066","STATION DES RAVEAUX","100 %","05300123170","2025-01-15","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","S","C","S","C"
"053","053000067","53132","LEVARE","","","","05300123328","2025-02-04","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000067","53115","HERCE","","","","05300123626","2025-03-13","10h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000084","53093","DOREE (LA)","","","","05300123337","2025-02-10","10h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000084","53238","SAINT-MARS-SUR-LA-FUTAIE","053000080","STATION DE LA MENARDIERE","100 %","05300123639","2025-03-10","09h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","S","C","S","C"
"053","053000084","53238","SAINT-MARS-SUR-LA-FUTAIE","053000080","STATION DE LA MENARDIERE","100 %","05300123693","2025-03-10","09h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000094","53096","ERNEE","053000092","STATION DE L'ERNEE","100 %","05300123034","2025-01-13","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000094","53096","ERNEE","","","","05300123035","2025-01-30","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000094","53226","SAINT-HILAIRE-DU-MAINE","053000100","SAINT HILAIRE-DU-MAINE","","05300123038","2025-01-07","11h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000094","53245","SAINT-PIERRE-DES-LANDES","","","","05300123375","2025-02-04","09h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000094","53096","ERNEE","053000092","STATION DE L'ERNEE","100 %","05300123672","2025-03-12","09h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000094","53096","ERNEE","","","","05300123673","2025-03-25","11h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000094","53096","ERNEE","053000092","STATION DE L'ERNEE","100 %","05300123687","2025-03-12","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","S","C","S","C"
"053","053000100","53096","ERNEE","053000092","STATION DE L'ERNEE","","05300123034","2025-01-13","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000100","53226","SAINT-HILAIRE-DU-MAINE","","","","05300123038","2025-01-07","11h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000100","53226","SAINT-HILAIRE-DU-MAINE","053000098","STATION DU BOURG","100 %","05300123434","2025-02-13","09h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","S","C","S","C"
"053","053000100","53226","SAINT-HILAIRE-DU-MAINE","053000098","STATION DU BOURG","100 %","05300123435","2025-02-13","09h48","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000100","53226","SAINT-HILAIRE-DU-MAINE","053000098","STATION DU BOURG","100 %","05300123522","2025-02-19","12h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000100","53096","ERNEE","053000092","STATION DE L'ERNEE","","05300123672","2025-03-12","09h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000100","53096","ERNEE","053000092","STATION DE L'ERNEE","","05300123687","2025-03-12","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","S","C","S","C"
"053","053000104","53039","BOURGNEUF-LA-FORET (LE)","","","","05300123113","2025-01-30","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000104","53129","LAUNAY-VILLIERS","","","","05300123289","2025-02-04","08h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000104","53039","BOURGNEUF-LA-FORET (LE)","","","","05300123601","2025-03-03","09h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000109","53107","GORRON","","","","05300123151","2025-01-29","10h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000109","53107","GORRON","053000107","STATION DE LA COLMONT","100 %","05300123252","2025-01-15","11h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","S","C","S","C"
"053","053000109","53107","GORRON","053000107","STATION DE LA COLMONT","100 %","05300123254","2025-01-23","11h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","S","C","S","C"
"053","053000109","53107","GORRON","053000107","STATION DE LA COLMONT","100 %","05300123330","2025-02-10","11h50","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","N"
"053","053000109","53042","BRECE","","","","05300123331","2025-02-10","12h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000109","53125","LANDIVY","","","","05300123631","2025-03-25","11h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000109","53100","FOUGEROLLES-DU-PLESSIS","","","","05300123632","2025-03-18","13h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053000116","53182","PORT-BRILLET","053000114","STATION DES FORGES","100 %","05300123115","2025-01-13","09h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000116","53103","GENEST-SAINT-ISLE (LE)","","","","05300123116","2025-01-30","10h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000116","53182","PORT-BRILLET","","","","05300123291","2025-02-17","12h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000116","53182","PORT-BRILLET","053000114","STATION DES FORGES","100 %","05300123603","2025-03-03","08h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000116","53247","SAINT-PIERRE-LA-COUR","","","","05300123604","2025-03-12","10h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000116","53169","OLIVET","","","","05300123696","2025-03-25","12h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000116","53182","PORT-BRILLET","053000114","STATION DES FORGES","100 %","05300123697","2025-03-03","08h48","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION - PORT BRILLET","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053000125","53123","JUVIGNE","","","","05300123039","2025-01-30","09h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C DE L'ERNÉE JUVIGNÉ LA CROIXILLE","SAUR-FRANCE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000125","53123","JUVIGNE","053000122","STATION DES BUTTES","","05300123388","2025-02-17","09h45","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","C.C DE L'ERNÉE JUVIGNÉ LA CROIXILLE","SAUR-FRANCE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","N"
"053","053000125","53123","JUVIGNE","","","","05300123527","2025-03-19","10h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C DE L'ERNÉE JUVIGNÉ LA CROIXILLE","SAUR-FRANCE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000142","53224","SAINT-GERMAIN-LE-FOUILLOUX","053000167","SAINT JEAN SUR MAYENNE","","05300123102","2025-01-03","09h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000142","53226","SAINT-HILAIRE-DU-MAINE","053000098","STATION DU BOURG","","05300123434","2025-02-13","09h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","S","C","S","C"
"053","053000142","53226","SAINT-HILAIRE-DU-MAINE","053000098","STATION DU BOURG","","05300123435","2025-02-13","09h48","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000142","53226","SAINT-HILAIRE-DU-MAINE","053000098","STATION DU BOURG","","05300123522","2025-02-19","12h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000142","53156","MONTFLOURS","053000167","SAINT JEAN SUR MAYENNE","","05300123590","2025-03-24","08h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000142","53225","SAINT-GERMAIN-LE-GUILLAUME","","","","05300123677","2025-03-25","11h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000148","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000148","53162","MOULAY","","","","05300123123","2025-01-22","11h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE COMMER","STGS","SIAEP DE COMMER","C","C","C","C"
"053","053000148","53200","SAINT-BAUDELLE","","","","05300123298","2025-02-12","10h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE COMMER","STGS","SIAEP DE COMMER","C","C","C","C"
"053","053000148","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123340","2025-02-03","11h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
